date,state,city,avg_temperature,rainfall,humidity,wind_speed,cloud_cover,aqi,year,month,week,season,stress_level
2024-09-05,Uttar Pradesh,Lucknow,35.8,0.0,38.4,7.3,97.0,223,2024,9,36,post-monsoon,Severe Stress
2024-09-05,Madhya Pradesh,Bhopal,33.6,0.0,39.4,15.1,16.3,50,2024,9,36,post-monsoon,Mild Stress
2024-09-06,Maharashtra,Mumbai,34.8,1.4,35.3,24.9,51.3,113,2024,9,36,post-monsoon,Healthy
2024-09-06,Delhi,Delhi,34.4,0.0,38.3,16.2,75.3,183,2024,9,36,post-monsoon,Mild Stress
2024-09-06,Karnataka,Bengaluru,39.9,0.0,37.3,9.1,58.1,114,2024,9,36,post-monsoon,Mild Stress
2024-09-06,Tamil Nadu,Chennai,29.9,3.9,47.3,18.7,21.2,62,2024,9,36,post-monsoon,Healthy
2024-09-06,West Bengal,Kolkata,24.1,15.75,64.7,2.9,22.2,322,2024,9,36,post-monsoon,Healthy
2024-09-06,Telangana,Hyderabad,18.9,0.0,43.1,17.4,62.6,263,2024,9,36,post-monsoon,Mild Stress
2024-09-06,Gujarat,Ahmedabad,21.1,8.9,59.5,7.2,40.7,134,2024,9,36,post-monsoon,Healthy
2024-09-06,Rajasthan,Jaipur,27.3,0.0,84.4,3.5,52.7,192,2024,9,36,post-monsoon,Healthy
2024-09-06,Uttar Pradesh,Lucknow,32.6,5.1,73.1,18.7,85.5,325,2024,9,36,post-monsoon,Healthy
2024-09-06,Madhya Pradesh,Bhopal,32.2,0.0,89.5,18.7,65.5,335,2024,9,36,post-monsoon,Severe Stress
2024-09-07,Maharashtra,Mumbai,24.0,0.0,69.3,7.1,37.1,53,2024,9,36,post-monsoon,Healthy
2024-09-07,Delhi,Delhi,38.0,0.0,73.6,22.4,88.4,291,2024,9,36,post-monsoon,Severe Stress
2024-09-07,Karnataka,Bengaluru,23.0,0.0,72.8,12.2,14.8,126,2024,9,36,post-monsoon,Mild Stress
2024-09-07,Tamil Nadu,Chennai,29.8,0.0,71.0,6.9,70.9,299,2024,9,36,post-monsoon,Mild Stress
2024-09-07,West Bengal,Kolkata,38.7,0.0,64.2,3.3,37.0,237,2024,9,36,post-monsoon,Severe Stress
2024-09-07,Telangana,Hyderabad,30.2,0.0,60.7,23.6,53.7,73,2024,9,36,post-monsoon,Mild Stress
2024-09-07,Gujarat,Ahmedabad,21.8,0.0,78.2,10.9,86.3,199,2024,9,36,post-monsoon,Healthy
2024-09-07,Rajasthan,Jaipur,26.3,0.0,92.0,24.7,38.4,237,2024,9,36,post-monsoon,Severe Stress
2024-09-07,Uttar Pradesh,Lucknow,36.8,7.6,76.0,21.8,63.9,206,2024,9,36,post-monsoon,Mild Stress
2024-09-07,Madhya Pradesh,Bhopal,29.3,0.0,53.1,13.5,63.7,305,2024,9,36,post-monsoon,Mild Stress
2024-09-08,Maharashtra,Mumbai,21.3,15.75,69.1,3.8,92.0,43,2024,9,36,post-monsoon,Healthy
2024-09-08,Delhi,Delhi,32.7,6.3,52.6,2.1,52.9,156,2024,9,36,post-monsoon,Healthy
2024-09-08,Karnataka,Bengaluru,24.5,15.75,90.8,23.2,31.9,70,2024,9,36,post-monsoon,Mild Stress
2024-09-08,Tamil Nadu,Chennai,27.4,0.0,66.5,12.7,39.3,312,2024,9,36,post-monsoon,Mild Stress
2024-09-08,West Bengal,Kolkata,21.8,0.0,69.0,7.1,19.6,51,2024,9,36,post-monsoon,Mild Stress
2024-09-08,Telangana,Hyderabad,30.5,15.75,84.9,18.7,93.2,246,2024,9,36,post-monsoon,Healthy
2024-09-08,Gujarat,Ahmedabad,27.4,1.2,56.1,18.8,95.9,47,2024,9,36,post-monsoon,Healthy
2024-09-08,Rajasthan,Jaipur,27.9,15.75,33.1,24.8,49.5,264,2024,9,36,post-monsoon,Healthy
2024-09-08,Uttar Pradesh,Lucknow,37.0,0.0,81.0,17.5,38.9,217,2024,9,36,post-monsoon,Severe Stress
2024-09-08,Madhya Pradesh,Bhopal,35.8,0.0,44.8,2.6,81.6,287,2024,9,36,post-monsoon,Severe Stress
2024-09-09,Maharashtra,Mumbai,30.0,0.0,67.7,12.9,69.1,237,2024,9,37,post-monsoon,Mild Stress
2024-09-09,Delhi,Delhi,30.1,0.0,46.4,16.9,35.5,191,2024,9,37,post-monsoon,Mild Stress
2024-09-09,Karnataka,Bengaluru,36.7,15.75,50.0,13.0,78.0,194,2024,9,37,post-monsoon,Healthy
2024-09-09,Tamil Nadu,Chennai,37.1,0.0,37.9,16.6,17.6,160,2024,9,37,post-monsoon,Severe Stress
2024-09-09,West Bengal,Kolkata,31.8,0.0,40.9,10.7,26.9,110,2024,9,37,post-monsoon,Mild Stress
2024-09-09,Telangana,Hyderabad,33.2,15.75,51.0,17.5,9.7,225,2024,9,37,post-monsoon,Mild Stress
2024-09-09,Gujarat,Ahmedabad,31.6,0.0,47.1,15.1,18.3,233,2024,9,37,post-monsoon,Severe Stress
2024-09-09,Rajasthan,Jaipur,26.5,15.75,53.4,10.1,29.4,197,2024,9,37,post-monsoon,Healthy
2024-09-09,Uttar Pradesh,Lucknow,31.9,0.0,60.7,18.1,31.6,166,2024,9,37,post-monsoon,Mild Stress
2024-09-09,Madhya Pradesh,Bhopal,22.1,0.0,80.6,20.8,36.7,245,2024,9,37,post-monsoon,Mild Stress
2024-09-10,Maharashtra,Mumbai,31.4,0.0,88.5,16.2,48.5,264,2024,9,37,post-monsoon,Severe Stress
2024-09-10,Delhi,Delhi,38.2,0.0,75.9,4.9,14.8,199,2024,9,37,post-monsoon,Severe Stress
2024-09-10,Karnataka,Bengaluru,22.8,4.8,58.6,3.1,10.8,171,2024,9,37,post-monsoon,Healthy
2024-09-10,Tamil Nadu,Chennai,19.6,0.0,44.5,20.0,62.7,329,2024,9,37,post-monsoon,Mild Stress
2024-09-10,West Bengal,Kolkata,26.9,0.0,54.7,17.6,26.8,134,2024,9,37,post-monsoon,Healthy
2024-09-10,Telangana,Hyderabad,31.6,0.0,73.8,4.3,36.1,108,2024,9,37,post-monsoon,Mild Stress
2024-09-10,Gujarat,Ahmedabad,28.5,8.0,55.0,24.7,66.2,305,2024,9,37,post-monsoon,Healthy
2024-09-10,Rajasthan,Jaipur,30.1,13.9,56.9,20.4,71.0,97,2024,9,37,post-monsoon,Healthy
2024-09-10,Uttar Pradesh,Lucknow,18.8,0.0,55.8,17.0,71.2,304,2024,9,37,post-monsoon,Mild Stress
2024-09-10,Madhya Pradesh,Bhopal,24.8,0.0,58.4,17.0,95.4,317,2024,9,37,post-monsoon,Mild Stress
2024-09-11,Maharashtra,Mumbai,29.5,0.0,33.8,7.1,45.5,242,2024,9,37,post-monsoon,Mild Stress
2024-09-11,Delhi,Delhi,21.1,0.0,83.1,11.6,58.8,319,2024,9,37,post-monsoon,Mild Stress
2024-09-11,Karnataka,Bengaluru,35.8,0.0,88.2,2.9,38.1,232,2024,9,37,post-monsoon,Severe Stress
2024-09-11,Tamil Nadu,Chennai,30.4,0.0,61.0,7.0,33.9,225,2024,9,37,post-monsoon,Mild Stress
2024-09-11,West Bengal,Kolkata,30.2,0.0,54.3,20.8,5.5,347,2024,9,37,post-monsoon,Severe Stress
2024-09-11,Telangana,Hyderabad,34.2,0.0,56.3,21.2,20.4,283,2024,9,37,post-monsoon,Severe Stress
2024-09-11,Gujarat,Ahmedabad,36.4,4.3,57.4,4.2,77.4,283,2024,9,37,post-monsoon,Mild Stress
2024-09-11,Rajasthan,Jaipur,22.8,3.3,85.7,4.1,34.6,40,2024,9,37,post-monsoon,Healthy
2024-09-11,Uttar Pradesh,Lucknow,26.7,15.75,36.0,13.9,46.3,254,2024,9,37,post-monsoon,Healthy
2024-09-11,Madhya Pradesh,Bhopal,30.9,0.0,87.2,16.9,81.0,247,2024,9,37,post-monsoon,Severe Stress
2024-09-12,Maharashtra,Mumbai,33.4,0.0,92.5,19.1,9.4,291,2024,9,37,post-monsoon,Severe Stress
2024-09-12,Delhi,Delhi,29.5,0.0,69.5,24.0,42.1,288,2024,9,37,post-monsoon,Mild Stress
2024-09-12,Karnataka,Bengaluru,31.8,0.0,43.4,7.0,16.6,235,2024,9,37,post-monsoon,Severe Stress
2024-09-12,Tamil Nadu,Chennai,23.7,1.1,54.9,17.6,52.5,201,2024,9,37,post-monsoon,Healthy
2024-09-12,West Bengal,Kolkata,31.8,0.0,72.6,8.0,77.1,211,2024,9,37,post-monsoon,Mild Stress
2024-09-12,Telangana,Hyderabad,27.0,8.9,88.4,12.3,75.2,230,2024,9,37,post-monsoon,Mild Stress
2024-09-12,Gujarat,Ahmedabad,37.7,0.0,50.7,8.5,39.9,267,2024,9,37,post-monsoon,Severe Stress
2024-09-12,Rajasthan,Jaipur,31.3,0.0,43.7,8.1,62.3,349,2024,9,37,post-monsoon,Mild Stress
2024-09-12,Uttar Pradesh,Lucknow,20.4,15.75,37.7,4.6,13.6,166,2024,9,37,post-monsoon,Healthy
2024-09-12,Madhya Pradesh,Bhopal,36.8,0.0,77.0,5.4,31.6,56,2024,9,37,post-monsoon,Mild Stress
2024-09-13,Maharashtra,Mumbai,22.0,2.7,69.5,23.2,79.0,273,2024,9,37,post-monsoon,Healthy
2024-09-13,Delhi,Delhi,26.1,0.0,61.1,4.5,49.0,266,2024,9,37,post-monsoon,Mild Stress
2024-09-13,Karnataka,Bengaluru,36.4,0.0,60.9,20.2,80.1,258,2024,9,37,post-monsoon,Severe Stress
2024-09-13,Tamil Nadu,Chennai,23.8,15.75,58.9,20.7,7.8,83,2024,9,37,post-monsoon,Healthy
2024-09-13,West Bengal,Kolkata,22.9,15.75,58.7,23.6,86.0,189,2024,9,37,post-monsoon,Healthy
2024-09-13,Telangana,Hyderabad,27.6,15.75,36.1,24.9,13.9,91,2024,9,37,post-monsoon,Healthy
2024-09-13,Gujarat,Ahmedabad,28.5,3.0,83.0,6.0,49.4,192,2024,9,37,post-monsoon,Healthy
2024-09-13,Rajasthan,Jaipur,33.1,4.9,74.6,7.3,71.8,343,2024,9,37,post-monsoon,Healthy
2024-09-13,Uttar Pradesh,Lucknow,30.1,0.0,40.2,17.1,9.8,155,2024,9,37,post-monsoon,Mild Stress
2024-09-13,Madhya Pradesh,Bhopal,37.1,0.0,92.7,18.0,62.4,274,2024,9,37,post-monsoon,Severe Stress
2024-09-14,Maharashtra,Mumbai,36.8,0.0,82.2,16.1,44.7,144,2024,9,37,post-monsoon,Mild Stress
2024-09-14,Delhi,Delhi,29.1,15.75,40.4,6.7,34.6,284,2024,9,37,post-monsoon,Healthy
2024-09-14,Karnataka,Bengaluru,22.5,0.0,43.7,8.3,16.8,287,2024,9,37,post-monsoon,Mild Stress
2024-09-14,Tamil Nadu,Chennai,29.3,0.0,51.5,17.0,63.6,304,2024,9,37,post-monsoon,Mild Stress
2024-09-14,West Bengal,Kolkata,20.4,0.0,35.2,4.2,97.4,96,2024,9,37,post-monsoon,Healthy
2024-09-14,Telangana,Hyderabad,37.6,0.0,90.8,22.3,40.2,99,2024,9,37,post-monsoon,Severe Stress
2024-09-14,Gujarat,Ahmedabad,35.8,0.0,53.4,4.1,41.8,148,2024,9,37,post-monsoon,Mild Stress
2024-09-14,Rajasthan,Jaipur,22.1,0.0,44.1,21.1,67.5,155,2024,9,37,post-monsoon,Mild Stress
2024-09-14,Uttar Pradesh,Lucknow,35.1,9.5,31.4,5.9,83.1,103,2024,9,37,post-monsoon,Healthy
2024-09-14,Madhya Pradesh,Bhopal,37.3,0.0,53.8,18.9,24.1,290,2024,9,37,post-monsoon,Severe Stress
2024-09-15,Maharashtra,Mumbai,36.1,0.0,64.2,24.9,61.3,314,2024,9,37,post-monsoon,Severe Stress
2024-09-15,Delhi,Delhi,31.8,0.0,51.9,18.3,76.8,210,2024,9,37,post-monsoon,Mild Stress
2024-09-15,Karnataka,Bengaluru,25.4,0.0,75.3,7.1,33.8,125,2024,9,37,post-monsoon,Healthy
2024-09-15,Tamil Nadu,Chennai,28.5,0.0,90.4,19.4,72.2,139,2024,9,37,post-monsoon,Mild Stress
2024-09-15,West Bengal,Kolkata,36.7,0.9,91.3,15.8,97.4,132,2024,9,37,post-monsoon,Mild Stress
2024-09-15,Telangana,Hyderabad,25.1,0.0,65.2,14.3,91.9,303,2024,9,37,post-monsoon,Mild Stress
2024-09-15,Gujarat,Ahmedabad,31.6,0.0,88.6,6.1,60.1,336,2024,9,37,post-monsoon,Severe Stress
2024-09-15,Rajasthan,Jaipur,24.7,0.0,93.5,19.7,55.4,228,2024,9,37,post-monsoon,Severe Stress
2024-09-15,Uttar Pradesh,Lucknow,31.1,0.8,73.0,8.8,16.8,169,2024,9,37,post-monsoon,Healthy
2024-09-15,Madhya Pradesh,Bhopal,40.8,10.9,64.5,10.9,8.7,85,2024,9,37,post-monsoon,Mild Stress
2024-09-16,Maharashtra,Mumbai,27.2,0.0,85.1,20.9,52.5,105,2024,9,38,post-monsoon,Severe Stress
2024-09-16,Delhi,Delhi,34.4,15.75,42.4,15.6,99.8,209,2024,9,38,post-monsoon,Healthy
2024-09-16,Karnataka,Bengaluru,26.4,0.0,45.2,10.6,57.0,347,2024,9,38,post-monsoon,Mild Stress
2024-09-16,Tamil Nadu,Chennai,25.0,0.0,38.6,7.7,56.2,93,2024,9,38,post-monsoon,Healthy
2024-09-16,West Bengal,Kolkata,28.4,15.75,93.9,18.9,10.2,181,2024,9,38,post-monsoon,Mild Stress
2024-09-16,Telangana,Hyderabad,34.5,0.0,41.4,9.9,86.2,270,2024,9,38,post-monsoon,Mild Stress
2024-09-16,Gujarat,Ahmedabad,34.8,14.0,57.0,3.5,40.9,334,2024,9,38,post-monsoon,Healthy
2024-09-16,Rajasthan,Jaipur,26.8,15.75,48.4,13.9,79.7,286,2024,9,38,post-monsoon,Healthy
2024-09-16,Uttar Pradesh,Lucknow,29.3,9.6,42.5,8.8,98.9,60,2024,9,38,post-monsoon,Healthy
2024-09-16,Madhya Pradesh,Bhopal,37.6,0.0,57.2,23.9,76.7,274,2024,9,38,post-monsoon,Severe Stress
2024-09-17,Maharashtra,Mumbai,22.7,3.7,61.9,2.3,5.0,59,2024,9,38,post-monsoon,Healthy
2024-09-17,Delhi,Delhi,26.5,0.0,39.4,13.8,53.7,88,2024,9,38,post-monsoon,Healthy
2024-09-17,Karnataka,Bengaluru,32.1,0.0,31.8,8.0,40.3,316,2024,9,38,post-monsoon,Mild Stress
2024-09-17,Tamil Nadu,Chennai,30.4,1.0,64.3,6.5,36.3,160,2024,9,38,post-monsoon,Healthy
2024-09-17,West Bengal,Kolkata,27.9,6.9,46.3,14.3,28.6,201,2024,9,38,post-monsoon,Healthy
2024-09-17,Telangana,Hyderabad,20.8,0.0,67.2,3.6,98.0,149,2024,9,38,post-monsoon,Healthy
2024-09-17,Gujarat,Ahmedabad,28.4,9.5,72.2,23.9,63.6,315,2024,9,38,post-monsoon,Healthy
2024-09-17,Rajasthan,Jaipur,30.1,0.0,36.5,19.0,71.0,329,2024,9,38,post-monsoon,Mild Stress
2024-09-17,Uttar Pradesh,Lucknow,30.0,0.0,31.8,3.3,81.9,77,2024,9,38,post-monsoon,Healthy
2024-09-17,Madhya Pradesh,Bhopal,24.6,9.6,64.2,13.7,42.9,111,2024,9,38,post-monsoon,Healthy
2024-09-18,Maharashtra,Mumbai,24.8,0.0,62.4,2.1,62.5,260,2024,9,38,post-monsoon,Mild Stress
2024-09-18,Delhi,Delhi,34.4,0.0,56.8,4.9,25.1,128,2024,9,38,post-monsoon,Mild Stress
2024-09-18,Karnataka,Bengaluru,33.7,0.0,66.2,7.4,63.8,286,2024,9,38,post-monsoon,Mild Stress
2024-09-18,Tamil Nadu,Chennai,27.4,0.0,83.1,16.9,72.8,57,2024,9,38,post-monsoon,Healthy
2024-09-18,West Bengal,Kolkata,29.9,0.0,79.3,7.8,35.6,206,2024,9,38,post-monsoon,Mild Stress
2024-09-18,Telangana,Hyderabad,40.0,0.0,44.3,19.5,99.8,202,2024,9,38,post-monsoon,Severe Stress
2024-09-18,Gujarat,Ahmedabad,31.6,0.0,74.9,23.3,46.5,148,2024,9,38,post-monsoon,Mild Stress
2024-09-18,Rajasthan,Jaipur,23.3,7.0,42.3,18.3,58.5,270,2024,9,38,post-monsoon,Healthy
2024-09-18,Uttar Pradesh,Lucknow,32.2,0.0,78.1,15.2,84.7,188,2024,9,38,post-monsoon,Mild Stress
2024-09-18,Madhya Pradesh,Bhopal,31.4,15.75,88.2,16.2,92.5,117,2024,9,38,post-monsoon,Mild Stress
2024-09-19,Maharashtra,Mumbai,24.7,0.0,78.8,16.0,22.1,255,2024,9,38,post-monsoon,Mild Stress
2024-09-19,Delhi,Delhi,36.0,0.0,51.0,10.2,52.4,257,2024,9,38,post-monsoon,Severe Stress
2024-09-19,Karnataka,Bengaluru,36.0,0.0,73.1,22.6,66.6,58,2024,9,38,post-monsoon,Severe Stress
2024-09-19,Tamil Nadu,Chennai,36.0,15.75,85.1,2.3,12.1,303,2024,9,38,post-monsoon,Severe Stress
2024-09-19,West Bengal,Kolkata,25.1,0.0,32.5,20.8,5.6,164,2024,9,38,post-monsoon,Mild Stress
2024-09-19,Telangana,Hyderabad,20.0,0.0,93.0,24.5,58.3,164,2024,9,38,post-monsoon,Severe Stress
2024-09-19,Gujarat,Ahmedabad,33.5,0.0,52.2,8.3,19.6,291,2024,9,38,post-monsoon,Severe Stress
2024-09-19,Rajasthan,Jaipur,23.4,0.0,52.2,18.6,76.6,95,2024,9,38,post-monsoon,Healthy
2024-09-19,Uttar Pradesh,Lucknow,39.2,15.75,60.8,9.6,27.8,287,2024,9,38,post-monsoon,Mild Stress
2024-09-19,Madhya Pradesh,Bhopal,36.5,7.1,74.3,15.2,68.7,185,2024,9,38,post-monsoon,Healthy
2024-09-20,Maharashtra,Mumbai,27.0,0.0,31.5,8.3,30.7,245,2024,9,38,post-monsoon,Mild Stress
2024-09-20,Delhi,Delhi,21.9,15.75,94.0,15.5,69.0,301,2024,9,38,post-monsoon,Mild Stress
2024-09-20,Karnataka,Bengaluru,23.7,0.0,50.7,9.8,25.8,111,2024,9,38,post-monsoon,Healthy
2024-09-20,Tamil Nadu,Chennai,30.9,0.6,49.2,21.6,62.0,305,2024,9,38,post-monsoon,Mild Stress
2024-09-20,West Bengal,Kolkata,26.0,0.0,88.7,6.5,93.5,56,2024,9,38,post-monsoon,Mild Stress
2024-09-20,Telangana,Hyderabad,31.6,0.0,55.4,4.8,39.6,144,2024,9,38,post-monsoon,Mild Stress
2024-09-20,Gujarat,Ahmedabad,28.6,4.0,79.3,21.5,34.9,295,2024,9,38,post-monsoon,Healthy
2024-09-20,Rajasthan,Jaipur,22.5,0.0,59.1,19.4,98.0,62,2024,9,38,post-monsoon,Healthy
2024-09-20,Uttar Pradesh,Lucknow,23.1,0.0,65.1,11.9,96.6,73,2024,9,38,post-monsoon,Healthy
2024-09-20,Madhya Pradesh,Bhopal,38.0,0.0,57.5,9.8,65.6,208,2024,9,38,post-monsoon,Severe Stress
2024-09-21,Maharashtra,Mumbai,29.7,15.75,62.4,16.6,61.8,239,2024,9,38,post-monsoon,Healthy
2024-09-21,Delhi,Delhi,33.9,0.0,95.0,4.2,45.5,288,2024,9,38,post-monsoon,Severe Stress
2024-09-21,Karnataka,Bengaluru,26.7,0.0,46.3,10.7,16.1,190,2024,9,38,post-monsoon,Mild Stress
2024-09-21,Tamil Nadu,Chennai,30.2,0.4,47.4,20.7,62.0,257,2024,9,38,post-monsoon,Mild Stress
2024-09-21,West Bengal,Kolkata,40.2,15.75,51.5,16.7,16.3,333,2024,9,38,post-monsoon,Mild Stress
2024-09-21,Telangana,Hyderabad,30.2,1.1,90.7,4.0,19.2,227,2024,9,38,post-monsoon,Severe Stress
2024-09-21,Gujarat,Ahmedabad,32.0,0.0,93.4,5.7,33.0,165,2024,9,38,post-monsoon,Severe Stress
2024-09-21,Rajasthan,Jaipur,36.7,0.0,54.0,16.8,52.2,267,2024,9,38,post-monsoon,Severe Stress
2024-09-21,Uttar Pradesh,Lucknow,38.5,0.0,36.7,24.0,48.4,257,2024,9,38,post-monsoon,Severe Stress
2024-09-21,Madhya Pradesh,Bhopal,31.1,6.0,35.0,10.8,82.6,331,2024,9,38,post-monsoon,Healthy
2024-09-22,Maharashtra,Mumbai,26.6,0.0,56.7,14.2,37.3,239,2024,9,38,post-monsoon,Mild Stress
2024-09-22,Delhi,Delhi,20.1,6.7,48.4,16.8,91.6,127,2024,9,38,post-monsoon,Healthy
2024-09-22,Karnataka,Bengaluru,19.8,0.0,69.2,23.0,19.4,159,2024,9,38,post-monsoon,Mild Stress
2024-09-22,Tamil Nadu,Chennai,21.0,0.0,79.0,10.8,26.8,139,2024,9,38,post-monsoon,Healthy
2024-09-22,West Bengal,Kolkata,33.8,0.0,89.3,23.3,84.0,81,2024,9,38,post-monsoon,Severe Stress
2024-09-22,Telangana,Hyderabad,36.2,0.0,31.5,22.0,7.1,252,2024,9,38,post-monsoon,Severe Stress
2024-09-22,Gujarat,Ahmedabad,24.2,8.7,70.6,20.0,52.6,257,2024,9,38,post-monsoon,Healthy
2024-09-22,Rajasthan,Jaipur,18.7,0.0,80.0,23.0,77.5,181,2024,9,38,post-monsoon,Mild Stress
2024-09-22,Uttar Pradesh,Lucknow,36.5,0.0,47.5,18.0,90.6,72,2024,9,38,post-monsoon,Mild Stress
2024-09-22,Madhya Pradesh,Bhopal,39.4,0.0,77.9,13.3,92.3,151,2024,9,38,post-monsoon,Mild Stress
2024-09-23,Maharashtra,Mumbai,38.9,0.0,92.7,15.5,33.3,233,2024,9,39,post-monsoon,Severe Stress
2024-09-23,Delhi,Delhi,36.8,0.0,64.5,18.4,77.2,218,2024,9,39,post-monsoon,Severe Stress
2024-09-23,Karnataka,Bengaluru,38.1,0.0,84.2,22.1,7.4,42,2024,9,39,post-monsoon,Severe Stress
2024-09-23,Tamil Nadu,Chennai,27.6,15.75,71.0,17.2,39.1,199,2024,9,39,post-monsoon,Healthy
2024-09-23,West Bengal,Kolkata,29.5,0.0,92.4,21.2,31.2,266,2024,9,39,post-monsoon,Severe Stress
2024-09-23,Telangana,Hyderabad,33.6,0.0,43.1,18.2,89.3,109,2024,9,39,post-monsoon,Mild Stress
2024-09-23,Gujarat,Ahmedabad,41.5,0.0,69.0,22.5,52.2,79,2024,9,39,post-monsoon,Severe Stress
2024-09-23,Rajasthan,Jaipur,22.0,0.0,92.2,17.6,79.3,158,2024,9,39,post-monsoon,Mild Stress
2024-09-23,Uttar Pradesh,Lucknow,21.6,6.6,48.2,24.8,49.2,289,2024,9,39,post-monsoon,Healthy
2024-09-23,Madhya Pradesh,Bhopal,33.9,0.0,84.8,3.8,10.2,177,2024,9,39,post-monsoon,Mild Stress
2024-09-24,Maharashtra,Mumbai,26.9,0.0,72.8,9.1,47.3,247,2024,9,39,post-monsoon,Mild Stress
2024-09-24,Delhi,Delhi,30.1,4.8,63.7,5.2,45.0,244,2024,9,39,post-monsoon,Healthy
2024-09-24,Karnataka,Bengaluru,36.1,0.0,40.9,12.4,62.2,340,2024,9,39,post-monsoon,Severe Stress
2024-09-24,Tamil Nadu,Chennai,31.8,8.1,65.3,24.3,41.1,254,2024,9,39,post-monsoon,Mild Stress
2024-09-24,West Bengal,Kolkata,35.6,7.5,60.4,12.4,32.8,68,2024,9,39,post-monsoon,Healthy
2024-09-24,Telangana,Hyderabad,28.4,0.0,52.7,16.5,77.3,156,2024,9,39,post-monsoon,Healthy
2024-09-24,Gujarat,Ahmedabad,31.6,0.0,86.6,5.9,58.6,243,2024,9,39,post-monsoon,Severe Stress
2024-09-24,Rajasthan,Jaipur,25.8,0.0,91.0,14.5,38.3,171,2024,9,39,post-monsoon,Mild Stress
2024-09-24,Uttar Pradesh,Lucknow,31.9,0.0,76.7,9.2,20.0,135,2024,9,39,post-monsoon,Mild Stress
2024-09-24,Madhya Pradesh,Bhopal,33.3,0.0,35.9,12.6,99.4,91,2024,9,39,post-monsoon,Mild Stress
2024-09-25,Maharashtra,Mumbai,34.0,15.75,94.6,6.0,10.7,232,2024,9,39,post-monsoon,Severe Stress
2024-09-25,Delhi,Delhi,33.1,0.0,81.9,17.1,28.9,263,2024,9,39,post-monsoon,Mild Stress
2024-09-25,Karnataka,Bengaluru,25.6,0.0,89.5,4.9,99.4,95,2024,9,39,post-monsoon,Mild Stress
2024-09-25,Tamil Nadu,Chennai,35.5,0.0,54.9,5.7,78.3,282,2024,9,39,post-monsoon,Severe Stress
2024-09-25,West Bengal,Kolkata,26.2,0.0,89.8,21.3,33.3,62,2024,9,39,post-monsoon,Severe Stress
2024-09-25,Telangana,Hyderabad,30.6,0.0,57.1,20.0,36.0,245,2024,9,39,post-monsoon,Mild Stress
2024-09-25,Gujarat,Ahmedabad,34.8,0.1,45.6,18.0,60.6,294,2024,9,39,post-monsoon,Healthy
2024-09-25,Rajasthan,Jaipur,29.3,0.0,68.2,16.8,66.8,235,2024,9,39,post-monsoon,Mild Stress
2024-09-25,Uttar Pradesh,Lucknow,23.9,0.3,70.2,7.5,55.7,120,2024,9,39,post-monsoon,Healthy
2024-09-25,Madhya Pradesh,Bhopal,27.2,0.0,57.7,3.9,38.3,110,2024,9,39,post-monsoon,Healthy
2024-09-26,Maharashtra,Mumbai,36.6,0.0,46.0,9.8,87.0,314,2024,9,39,post-monsoon,Severe Stress
2024-09-26,Delhi,Delhi,34.7,6.5,67.0,14.7,81.9,275,2024,9,39,post-monsoon,Healthy
2024-09-26,Karnataka,Bengaluru,38.0,0.0,47.7,10.9,30.2,258,2024,9,39,post-monsoon,Severe Stress
2024-09-26,Tamil Nadu,Chennai,39.5,0.5,66.8,18.9,50.1,306,2024,9,39,post-monsoon,Mild Stress
2024-09-26,West Bengal,Kolkata,24.6,0.0,38.7,16.3,9.3,73,2024,9,39,post-monsoon,Mild Stress
2024-09-26,Telangana,Hyderabad,19.0,2.2,66.5,13.5,48.0,113,2024,9,39,post-monsoon,Healthy
2024-09-26,Gujarat,Ahmedabad,39.1,0.0,38.5,23.5,23.9,149,2024,9,39,post-monsoon,Severe Stress
2024-09-26,Rajasthan,Jaipur,36.7,7.0,68.5,18.3,37.9,312,2024,9,39,post-monsoon,Mild Stress
2024-09-26,Uttar Pradesh,Lucknow,21.5,6.5,33.2,16.9,72.9,307,2024,9,39,post-monsoon,Healthy
2024-09-26,Madhya Pradesh,Bhopal,35.6,0.0,85.8,13.0,28.9,71,2024,9,39,post-monsoon,Severe Stress
2024-09-27,Maharashtra,Mumbai,39.7,0.0,89.2,22.8,92.8,251,2024,9,39,post-monsoon,Severe Stress
2024-09-27,Delhi,Delhi,24.7,0.0,61.6,18.2,19.5,307,2024,9,39,post-monsoon,Mild Stress
2024-09-27,Karnataka,Bengaluru,27.3,11.9,49.1,20.7,100.0,227,2024,9,39,post-monsoon,Healthy
2024-09-27,Tamil Nadu,Chennai,39.2,0.0,55.3,12.2,33.5,339,2024,9,39,post-monsoon,Severe Stress
2024-09-27,West Bengal,Kolkata,27.2,6.7,64.9,2.8,78.5,320,2024,9,39,post-monsoon,Healthy
2024-09-27,Telangana,Hyderabad,34.3,0.0,55.8,6.3,49.0,166,2024,9,39,post-monsoon,Mild Stress
2024-09-27,Gujarat,Ahmedabad,28.2,0.0,54.0,16.1,73.7,213,2024,9,39,post-monsoon,Mild Stress
2024-09-27,Rajasthan,Jaipur,36.4,0.0,61.9,16.4,46.5,225,2024,9,39,post-monsoon,Severe Stress
2024-09-27,Uttar Pradesh,Lucknow,37.5,0.0,48.2,19.8,29.5,332,2024,9,39,post-monsoon,Severe Stress
2024-09-27,Madhya Pradesh,Bhopal,35.1,0.0,86.2,12.2,84.2,183,2024,9,39,post-monsoon,Severe Stress
